[[0.0, 0.0, 0.0, 1.0], [0.35164232510576016, 0.02126439365626295, 0.1260451623896574, 0.5010481188483196], 0.9979037623033609, 1.5250618734531636, 0.45405532863981146]
[[0.0, 0.0, 0.05, 0.95], [0.3569943711415404, 0.022350038774993936, 0.14274601446873464, 0.477909575614731], 0.9441808487705379, 1.4250618734531635, 0.5068968096948443]
[[0.0, 0.0, 0.1, 0.9], [0.36155975370006005, 0.023385845293603002, 0.1603892003037374, 0.45466520070259964], 0.8906695985948008, 1.3250618734531638, 0.5608126368197671]
[[0.0, 0.0, 0.15, 0.85], [0.3653648590617947, 0.02437367807834358, 0.17887271640638697, 0.4313887464534747], 0.8372225070930506, 1.2250618734531638, 0.6147454612114717]
[[0.0, 0.0, 0.2, 0.8], [0.3684284544519524, 0.025316932501614216, 0.19810393510883778, 0.40815067793759546], 0.7874907739071334, 1.1250618734531637, 0.6672015674811722]
[[0.0, 0.0, 0.25, 0.75], [0.370775237800006, 0.02621984026635657, 0.21800532150827748, 0.38499960042535997], 0.7939901561327252, 1.0250618734531636, 0.7163238692085732]
[[0.0, 0.0, 0.3, 0.7], [0.3724359688355893, 0.027079630896120137, 0.23850982575919671, 0.36197457450909387], 0.7990311994634188, 0.9881252968675782, 0.7599465966895628]
[[0.0, 0.0, 0.35, 0.65], [0.3734210146661557, 0.02789974453209442, 0.25957420282307925, 0.3391050379786707], 0.8026415183965001, 0.9881252968675784, 0.7957628160867471]
[[0.0, 0.0, 0.4, 0.6], [0.37375108474886787, 0.028676459646569754, 0.28108389460352784, 0.31648856100103445], 0.8048550887908752, 0.9881252968675784, 0.8215378275575567]
[[0.0, 0.0, 0.45, 0.55], [0.37375108474886787, 0.028676459646569754, 0.28108389460352784, 0.31648856100103445], 0.8048550887908754, 0.9881252968675784, 0.8215378275575567]
[[0.0, 0.0, 0.5, 0.5], [0.37342912362632363, 0.029416457103633435, 0.30304934803517736, 0.29410507123486573], 0.8056911614599139, 0.9881252968675782, 0.8356225846694073]
[[0.0, 0.0, 0.55, 0.45], [0.37246422967450105, 0.030109543310179735, 0.32541540707529515, 0.2720108199400242], 0.8051475459693616, 0.9881252968675783, 0.8369863348188459]
[[0.0, 0.0, 0.6, 0.4], [0.370855928997373, 0.030755325613683604, 0.348121266089053, 0.2502674792998904], 0.8032225092221132, 0.9881252968675784, 0.8255539057245265]
[[0.0, 0.0, 0.65, 0.35], [0.3686069925423682, 0.031350061561637374, 0.371146403518751, 0.22889654237724344], 0.7999141082080111, 0.9881252968675784, 0.802168582920442]
[[0.0, 0.0, 0.7, 0.3], [0.3656975656127868, 0.03188066597101823, 0.39444034914928655, 0.2079814192669084], 0.79515646316761, 0.9881252968675782, 0.7683741622724117]
[[0.0, 0.0, 0.75, 0.25], [0.36211765237193017, 0.032340310298513385, 0.41796621754790564, 0.18757581978165083], 0.7889159253408871, 0.9881252968675782, 0.726249470750914]
[[0.0, 0.0, 0.8, 0.2], [0.35786076883725265, 0.032708864086133334, 0.4416495447717206, 0.1677808223048935], 0.781139265846772, 1.0630634234144147, 0.6780643687444395]
[[0.0, 0.0, 0.85, 0.15], [0.3528713659860425, 0.03296827789127224, 0.34654664512993492, 0.14869390482333614], 0.7716792877546295, 1.1630634234144146, 0.6258215272554797]
[[0.0, 0.0, 0.9, 0.1], [0.3471402048123875, 0.033083244361027705, 0.48930132233836865, 0.13047522848821602], 0.8213973553232626, 1.2630634234144147, 0.5713778242168049]
[[0.0, 0.0, 0.95, 0.05], [0.34062943238578025, 0.033017944509336206, 0.513051618025087, 0.11330100507979664], 0.8738967639498261, 1.3630634234144146, 0.5160508951465212]
[[0.0, 0.0, 1.0, 0.0], [0.33329308078175957, 0.032716511860768155, 0.5365933063053904, 0.09739710105208202], 0.9268133873892194, 1.4630634234144146, 0.4606412650353211]
[[0.0, 0.05, 0.0, 0.95], [0.337410229854366, 0.0506934746905851, 0.11415936102484026, 0.4977369344302086], 0.9045261311395827, 1.4250618734531635, 0.44943321402034864]
[[0.0, 0.05, 0.05, 0.9], [0.34285691810608565, 0.052138592638071565, 0.12987818130749268, 0.47512630794835015], 0.8497473841032999, 1.3250618734531638, 0.5056515584775017]
[[0.0, 0.05, 0.1, 0.85], [0.3475359566669285, 0.053496855026725174, 0.14662988401946228, 0.452337304286884], 0.7953253914262319, 1.2250618734531638, 0.5632914814656755]
[[0.0, 0.05, 0.15, 0.8], [0.3514628733548864, 0.054777251381393624, 0.16430753179824592, 0.429452343465474], 0.741095313069052, 1.1250618734531637, 0.6214171519301452]
[[0.0, 0.05, 0.2, 0.75], [0.3546512703289148, 0.0559875035146169, 0.18280843718388812, 0.4065527889725801], 0.7212775476870634, 1.0250618734531636, 0.6786381757406614]
[[0.0, 0.05, 0.25, 0.7], [0.3571268864598382, 0.05713234418263871, 0.20203909605406567, 0.38370167330345734], 0.7285184612849538, 0.9250618734531637, 0.7331448910988734]
[[0.0, 0.05, 0.3, 0.65], [0.3589051944242217, 0.05821271901436219, 0.22191714427330006, 0.360964942288116], 0.7342358268771678, 0.8881252968675784, 0.7826991818154089]
[[0.0, 0.05, 0.35, 0.6], [0.36001690684474474, 0.05923815288932841, 0.2423889308280618, 0.3383560094378649], 0.7385101194681464, 0.8881252968675784, 0.8249465687608412]
[[0.0, 0.05, 0.4, 0.55], [0.3604585905091878, 0.060208020770876905, 0.26338049544882003, 0.3159528932711153], 0.7413332225601295, 0.8881252968675784, 0.8573452228866433]
[[0.0, 0.05, 0.45, 0.5], [0.3602543355713994, 0.061122366256105294, 0.2848412708542799, 0.29378202731821546], 0.7427534036550094, 0.8881252968675784, 0.8778430392780493]
[[0.0, 0.05, 0.5, 0.45], [0.35939996712449845, 0.06198610794428479, 0.3067147309819084, 0.2718991939493082], 0.7427721501375667, 0.8881252968675784, 0.8849732663603767]
[[0.0, 0.05, 0.55, 0.4], [0.3579116519609969, 0.06277739645307961, 0.3289681974082213, 0.25034275417770224], 0.741378096828153, 0.8881252968675784, 0.878228323552078]
[[0.0, 0.05, 0.6, 0.35], [0.3557794216555692, 0.06351108223664269, 0.35154380116892503, 0.22916569493886296], 0.7385810077844238, 0.8881252968675784, 0.8581148085009196]
